Time,Left Leg (kg),Right Leg (kg),Total (kg),Status,Affected Muscle
25/03/2026 12:55:00,63.3,57.58,120.88,Imbalance,Right Soleus
25/03/2026 12:55:30,70.06,53.49,123.55,Imbalance,Right Semimembranosus
25/03/2026 12:56:00,31.37,54.65,86.02,Imbalance,Left Gluteus Minimus
25/03/2026 12:56:30,58.54,58.88,117.42,Balanced,Balanced
25/03/2026 12:57:00,62.73,58.31,121.04,Imbalance,Right Peroneus Longus
25/03/2026 12:57:30,36.89,48.13,85.02,Imbalance,Left Gracilis
25/03/2026 12:58:00,42.66,57.26,99.92,Imbalance,Left Semimembranosus
25/03/2026 12:58:30,88.72,95.0,183.72,Imbalance,Left Gastrocnemius
25/03/2026 12:59:00,78.49,87.18,165.67,Imbalance,Left Gastrocnemius
25/03/2026 12:59:30,37.27,30.0,67.27,Imbalance,Right Semimembranosus
25/03/2026 13:00:00,76.41,77.19,153.6,Balanced,Balanced
25/03/2026 13:00:30,47.28,46.93,94.21,Balanced,Balanced
25/03/2026 13:01:00,85.81,73.66,159.47,Imbalance,Right Rectus Femoris
25/03/2026 13:01:30,42.44,50.49,92.93,Imbalance,Left Rectus Femoris
25/03/2026 13:02:00,42.46,50.23,92.69,Imbalance,Left Rectus Femoris
25/03/2026 13:02:30,60.41,69.97,130.38,Imbalance,Left Sartorius
25/03/2026 13:03:00,75.86,55.41,131.27,Imbalance,Right Adductor Magnus
25/03/2026 13:03:30,86.28,95.0,181.28,Imbalance,Left Rectus Femoris
25/03/2026 13:04:00,65.7,88.14,153.84,Imbalance,Left Biceps Femoris
25/03/2026 13:04:30,33.87,30.85,64.72,Imbalance,Right Gastrocnemius
25/03/2026 13:05:00,43.08,58.51,101.59,Imbalance,Left Adductor Magnus
25/03/2026 13:05:30,59.02,64.38,123.4,Imbalance,Left Tibialis Anterior
25/03/2026 13:06:00,79.36,69.49,148.85,Imbalance,Right Peroneus Longus
25/03/2026 13:06:30,74.46,95.0,169.46,Imbalance,Left Adductor Longus
25/03/2026 13:07:00,64.14,83.81,147.95,Imbalance,Left Semitendinosus
25/03/2026 13:07:30,44.37,43.75,88.12,Balanced,Balanced
25/03/2026 13:08:00,33.3,41.97,75.27,Imbalance,Left Sartorius
25/03/2026 13:08:30,73.9,70.36,144.26,Imbalance,Right Soleus
25/03/2026 13:09:00,66.19,59.38,125.57,Imbalance,Right Peroneus Longus
25/03/2026 13:09:30,63.24,85.9,149.14,Imbalance,Left Biceps Femoris
25/03/2026 13:10:00,38.46,38.84,77.3,Balanced,Balanced
25/03/2026 13:10:30,79.92,90.16,170.08,Imbalance,Left Gastrocnemius
25/03/2026 13:11:00,38.52,38.18,76.7,Balanced,Balanced
25/03/2026 13:11:30,74.89,94.84,169.73,Imbalance,Left Vastus Lateralis
25/03/2026 13:12:00,58.28,59.55,117.83,Balanced,Balanced
25/03/2026 13:12:30,60.31,65.03,125.34,Imbalance,Left Tibialis Anterior
25/03/2026 13:13:00,74.82,49.98,124.8,Imbalance,Right Iliopsoas
25/03/2026 13:13:30,56.73,76.76,133.49,Imbalance,Left Semitendinosus
25/03/2026 13:14:00,54.77,67.16,121.93,Imbalance,Left Sartorius
25/03/2026 13:14:30,62.64,56.28,118.92,Imbalance,Right Tibialis Anterior
25/03/2026 13:15:00,82.03,72.9,154.93,Imbalance,Right Peroneus Longus
25/03/2026 13:15:30,73.79,72.16,145.95,Balanced,Balanced
25/03/2026 13:16:00,33.75,30.0,63.75,Imbalance,Right Semimembranosus
25/03/2026 13:16:30,78.58,87.96,166.54,Imbalance,Left Gastrocnemius
25/03/2026 13:17:00,41.77,57.36,99.13,Imbalance,Left Adductor Longus
25/03/2026 13:17:30,76.17,72.6,148.77,Imbalance,Right Tibialis Anterior
25/03/2026 13:18:00,36.87,47.31,84.18,Imbalance,Left Semitendinosus
25/03/2026 13:18:30,60.48,59.23,119.71,Balanced,Balanced
25/03/2026 13:19:00,52.46,66.56,119.02,Imbalance,Left Vastus Medialis
25/03/2026 13:19:30,36.05,38.02,74.07,Balanced,Balanced
25/03/2026 13:20:00,64.54,73.03,137.57,Imbalance,Left Peroneus Longus
25/03/2026 13:20:30,50.41,55.27,105.68,Imbalance,Left Peroneus Longus
25/03/2026 13:21:00,48.3,66.09,114.39,Imbalance,Left Adductor Longus
25/03/2026 13:21:30,55.41,55.34,110.75,Balanced,Balanced
25/03/2026 13:22:00,67.83,71.07,138.9,Imbalance,Left Peroneus Longus
25/03/2026 13:22:30,78.65,65.16,143.81,Imbalance,Right Sartorius
25/03/2026 13:23:00,52.55,51.63,104.18,Balanced,Balanced
25/03/2026 13:23:30,88.46,82.11,170.57,Imbalance,Right Gastrocnemius
25/03/2026 13:24:00,80.96,59.66,140.62,Imbalance,Right Semitendinosus
25/03/2026 13:24:30,42.42,41.2,83.62,Balanced,Balanced
25/03/2026 13:25:00,89.5,95.0,184.5,Imbalance,Left Peroneus Longus
25/03/2026 13:25:30,76.29,94.86,171.15,Imbalance,Left Sartorius
25/03/2026 13:26:00,77.13,78.78,155.91,Balanced,Balanced
25/03/2026 13:26:30,50.73,67.07,117.8,Imbalance,Left Gracilis
25/03/2026 13:27:00,36.72,40.79,77.51,Imbalance,Left Gastrocnemius
25/03/2026 13:27:30,88.61,89.78,178.39,Balanced,Balanced
25/03/2026 13:28:00,51.16,64.5,115.66,Imbalance,Left Rectus Femoris
25/03/2026 13:28:30,65.05,61.55,126.6,Imbalance,Right Soleus
25/03/2026 13:29:00,32.6,32.2,64.8,Balanced,Balanced
25/03/2026 13:29:30,38.55,38.3,76.85,Balanced,Balanced
25/03/2026 13:30:00,44.13,55.58,99.71,Imbalance,Left Vastus Medialis
25/03/2026 13:30:30,30.55,51.0,81.55,Imbalance,Left Gluteus Maximus
25/03/2026 13:31:00,38.04,30.0,68.04,Imbalance,Right Gracilis
25/03/2026 13:31:30,31.72,30.0,61.72,Imbalance,Right Iliopsoas
25/03/2026 13:32:00,68.55,66.78,135.33,Balanced,Balanced
25/03/2026 13:32:30,61.3,69.72,131.02,Imbalance,Left Soleus
25/03/2026 13:33:00,58.9,51.84,110.74,Imbalance,Right Gastrocnemius
25/03/2026 13:33:30,74.41,86.89,161.3,Imbalance,Left Vastus Lateralis
25/03/2026 13:34:00,75.81,70.88,146.69,Imbalance,Right Peroneus Longus
25/03/2026 13:34:30,31.98,30.0,61.98,Imbalance,Right Iliopsoas
25/03/2026 13:35:00,37.68,58.68,96.36,Imbalance,Left Gluteus Minimus
25/03/2026 13:35:30,67.39,67.44,134.83,Balanced,Balanced
25/03/2026 13:36:00,69.36,68.47,137.83,Balanced,Balanced
25/03/2026 13:36:30,69.45,58.33,127.78,Imbalance,Right Rectus Femoris
25/03/2026 13:37:00,77.49,53.67,131.16,Imbalance,Right Gluteus Minimus
25/03/2026 13:37:30,81.55,58.47,140.02,Imbalance,Right Semimembranosus
25/03/2026 13:38:00,41.82,58.32,100.14,Imbalance,Left Adductor Magnus
25/03/2026 13:38:30,60.51,70.21,130.72,Imbalance,Left Sartorius
25/03/2026 13:39:00,62.63,40.0,102.63,Imbalance,Right Gluteus Maximus
25/03/2026 13:39:30,60.23,68.18,128.41,Imbalance,Left Tibialis Anterior
25/03/2026 13:40:00,78.95,80.57,159.52,Balanced,Balanced
25/03/2026 13:40:30,86.39,95.0,181.39,Imbalance,Left Rectus Femoris
25/03/2026 13:41:00,45.05,36.98,82.03,Imbalance,Right Sartorius
25/03/2026 13:41:30,53.06,53.53,106.59,Balanced,Balanced
25/03/2026 13:42:00,85.52,85.56,171.08,Balanced,Balanced
25/03/2026 13:42:30,70.55,63.43,133.98,Imbalance,Right Tibialis Anterior
25/03/2026 13:43:00,59.54,69.95,129.49,Imbalance,Left Vastus Medialis
25/03/2026 13:43:30,37.44,42.38,79.82,Imbalance,Left Soleus
25/03/2026 13:44:00,64.38,75.32,139.7,Imbalance,Left Vastus Medialis
25/03/2026 13:44:30,43.01,34.82,77.83,Imbalance,Right Vastus Medialis
25/03/2026 13:45:00,72.16,49.12,121.28,Imbalance,Right Gluteus Medius
25/03/2026 13:45:30,57.43,58.81,116.24,Balanced,Balanced
25/03/2026 13:46:00,30.84,44.86,75.7,Imbalance,Left Gluteus Maximus
25/03/2026 13:46:30,62.41,63.37,125.78,Balanced,Balanced
25/03/2026 13:47:00,37.25,54.97,92.22,Imbalance,Left Gluteus Medius
25/03/2026 13:47:30,62.46,67.24,129.7,Imbalance,Left Gastrocnemius
25/03/2026 13:48:00,84.59,84.58,169.17,Balanced,Balanced
25/03/2026 13:48:30,74.57,88.97,163.54,Imbalance,Left Vastus Lateralis
25/03/2026 13:49:00,31.65,30.0,61.65,Imbalance,Right Gluteus Maximus
25/03/2026 13:49:30,37.32,37.54,74.86,Balanced,Balanced
25/03/2026 13:50:00,82.37,76.36,158.73,Imbalance,Right Gastrocnemius
25/03/2026 13:50:30,75.83,75.66,151.49,Balanced,Balanced
25/03/2026 13:51:00,34.34,45.64,79.98,Imbalance,Left Semitendinosus
25/03/2026 13:51:30,51.44,53.24,104.68,Balanced,Balanced
25/03/2026 13:52:00,73.09,87.23,160.32,Imbalance,Left Vastus Lateralis
25/03/2026 13:52:30,69.58,59.69,129.27,Imbalance,Right Vastus Lateralis
25/03/2026 13:53:00,85.99,62.54,148.53,Imbalance,Right Semitendinosus
25/03/2026 13:53:30,86.39,72.77,159.16,Imbalance,Right Vastus Medialis
25/03/2026 13:54:00,70.38,71.55,141.93,Balanced,Balanced
25/03/2026 13:54:30,33.4,30.0,63.4,Imbalance,Right Gracilis
25/03/2026 13:55:00,71.11,94.84,165.95,Imbalance,Left Semimembranosus
25/03/2026 13:55:30,63.13,87.35,150.48,Imbalance,Left Semitendinosus
25/03/2026 13:56:00,71.71,48.39,120.1,Imbalance,Right Gluteus Maximus
25/03/2026 13:56:30,30.78,30.0,60.78,Imbalance,Right Gluteus Maximus
25/03/2026 13:57:00,68.01,91.4,159.41,Imbalance,Left Semimembranosus
25/03/2026 13:57:30,58.54,80.66,139.2,Imbalance,Left Semitendinosus
25/03/2026 13:58:00,62.92,49.77,112.69,Imbalance,Right Rectus Femoris
25/03/2026 13:58:30,82.07,95.0,177.07,Imbalance,Left Vastus Medialis
25/03/2026 13:59:00,30.92,39.16,70.08,Imbalance,Left Vastus Lateralis
25/03/2026 13:59:30,56.33,38.42,94.75,Imbalance,Right Iliopsoas
25/03/2026 14:00:00,82.27,82.67,164.94,Balanced,Balanced
25/03/2026 14:00:30,70.58,53.33,123.91,Imbalance,Right Gracilis
25/03/2026 14:01:00,62.83,55.82,118.65,Imbalance,Right Gastrocnemius
25/03/2026 14:01:30,48.04,30.0,78.04,Imbalance,Right Tensor Fasciae Latae
25/03/2026 14:02:00,75.19,59.66,134.85,Imbalance,Right Rectus Femoris
25/03/2026 14:02:30,87.54,90.98,178.52,Imbalance,Left Soleus
25/03/2026 14:03:00,71.59,93.35,164.94,Imbalance,Left Adductor Longus
25/03/2026 14:03:30,71.2,69.52,140.72,Balanced,Balanced
25/03/2026 14:04:00,46.24,45.66,91.9,Balanced,Balanced
25/03/2026 14:04:30,58.62,65.14,123.76,Imbalance,Left Gastrocnemius
25/03/2026 14:05:00,59.56,59.2,118.76,Balanced,Balanced
25/03/2026 14:05:30,72.79,80.04,152.83,Imbalance,Left Soleus
25/03/2026 14:06:00,88.42,68.22,156.64,Imbalance,Right Biceps Femoris
25/03/2026 14:06:30,44.89,63.51,108.4,Imbalance,Left Adductor Longus
25/03/2026 14:07:00,59.64,61.29,120.93,Balanced,Balanced
25/03/2026 14:07:30,72.11,72.05,144.16,Balanced,Balanced
25/03/2026 14:08:00,53.05,53.65,106.7,Balanced,Balanced
25/03/2026 14:08:30,80.55,82.36,162.91,Balanced,Balanced
25/03/2026 14:09:00,58.13,57.41,115.54,Balanced,Balanced
25/03/2026 14:09:30,30.1,30.0,60.1,Imbalance,Right Iliopsoas
25/03/2026 14:10:00,84.25,90.95,175.2,Imbalance,Left Peroneus Longus
25/03/2026 14:10:30,37.23,30.0,67.23,Imbalance,Right Gluteus Maximus
25/03/2026 14:11:00,45.64,30.0,75.64,Imbalance,Right Gluteus Medius
25/03/2026 14:11:30,55.41,41.19,96.6,Imbalance,Right Adductor Magnus
25/03/2026 14:12:00,48.17,63.2,111.37,Imbalance,Left Semitendinosus
25/03/2026 14:12:30,36.67,42.73,79.4,Imbalance,Left Sartorius
25/03/2026 14:13:00,72.62,91.05,163.67,Imbalance,Left Vastus Lateralis
25/03/2026 14:13:30,66.03,64.21,130.24,Balanced,Balanced
25/03/2026 14:14:00,41.01,65.85,106.86,Imbalance,Left Gluteus Minimus
25/03/2026 14:14:30,51.22,45.55,96.77,Imbalance,Right Peroneus Longus
25/03/2026 14:15:00,58.01,77.37,135.38,Imbalance,Left Adductor Longus
25/03/2026 14:15:30,35.58,50.11,85.69,Imbalance,Left Adductor Magnus
25/03/2026 14:16:00,51.54,45.23,96.77,Imbalance,Right Soleus
25/03/2026 14:16:30,64.3,47.32,111.62,Imbalance,Right Adductor Magnus
25/03/2026 14:17:00,45.26,43.27,88.53,Balanced,Balanced
25/03/2026 14:17:30,54.35,37.82,92.17,Imbalance,Right Biceps Femoris
25/03/2026 14:18:00,44.65,30.0,74.65,Imbalance,Right Gluteus Maximus
25/03/2026 14:18:30,51.01,52.16,103.17,Balanced,Balanced
25/03/2026 14:19:00,42.49,41.61,84.1,Balanced,Balanced
25/03/2026 14:19:30,33.31,52.47,85.78,Imbalance,Left Iliopsoas
25/03/2026 14:20:00,88.33,95.0,183.33,Imbalance,Left Rectus Femoris
25/03/2026 14:20:30,52.45,34.13,86.58,Imbalance,Right Gluteus Medius
25/03/2026 14:21:00,70.29,68.31,138.6,Balanced,Balanced
25/03/2026 14:21:30,44.44,31.66,76.1,Imbalance,Right Adductor Magnus
25/03/2026 14:22:00,71.12,63.87,134.99,Imbalance,Right Tibialis Anterior
25/03/2026 14:22:30,73.76,73.41,147.17,Balanced,Balanced
25/03/2026 14:23:00,60.97,69.99,130.96,Imbalance,Left Soleus
25/03/2026 14:23:30,41.83,35.99,77.82,Imbalance,Right Rectus Femoris
25/03/2026 14:24:00,72.53,70.74,143.27,Balanced,Balanced
25/03/2026 14:24:30,83.17,81.23,164.4,Balanced,Balanced
25/03/2026 14:25:00,42.83,46.7,89.53,Imbalance,Left Gastrocnemius
25/03/2026 14:25:30,40.44,30.0,70.44,Imbalance,Right Gluteus Minimus
25/03/2026 14:26:00,60.73,59.23,119.96,Balanced,Balanced
25/03/2026 14:26:30,57.73,79.02,136.75,Imbalance,Left Biceps Femoris
25/03/2026 14:27:00,55.72,79.44,135.16,Imbalance,Left Semimembranosus
25/03/2026 14:27:30,45.33,36.92,82.25,Imbalance,Right Vastus Lateralis
25/03/2026 14:28:00,63.83,64.09,127.92,Balanced,Balanced
25/03/2026 14:28:30,79.59,95.0,174.59,Imbalance,Left Semitendinosus
25/03/2026 14:29:00,59.33,58.05,117.38,Balanced,Balanced
25/03/2026 14:29:30,83.09,79.33,162.42,Imbalance,Right Peroneus Longus
25/03/2026 14:30:00,79.4,83.42,162.82,Imbalance,Left Soleus
25/03/2026 14:30:30,73.74,84.97,158.71,Imbalance,Left Rectus Femoris
25/03/2026 14:31:00,68.84,68.45,137.29,Balanced,Balanced
25/03/2026 14:31:30,78.45,81.78,160.23,Imbalance,Left Gastrocnemius
25/03/2026 14:32:00,84.57,84.52,169.09,Balanced,Balanced
25/03/2026 14:32:30,59.73,71.06,130.79,Imbalance,Left Rectus Femoris
25/03/2026 14:33:00,79.51,91.44,170.95,Imbalance,Left Gastrocnemius
25/03/2026 14:33:30,78.07,78.8,156.87,Balanced,Balanced
25/03/2026 14:34:00,83.63,95.0,178.63,Imbalance,Left Vastus Lateralis
25/03/2026 14:34:30,68.52,67.1,135.62,Balanced,Balanced
25/03/2026 14:35:00,30.95,30.48,61.43,Balanced,Balanced
25/03/2026 14:35:30,81.56,89.9,171.46,Imbalance,Left Tibialis Anterior
25/03/2026 14:36:00,75.86,63.21,139.07,Imbalance,Right Rectus Femoris
25/03/2026 14:36:30,47.18,63.39,110.57,Imbalance,Left Semitendinosus
25/03/2026 14:37:00,38.53,39.17,77.7,Balanced,Balanced
25/03/2026 14:37:30,34.46,55.48,89.94,Imbalance,Left Gluteus Maximus
25/03/2026 14:38:00,45.73,46.09,91.82,Balanced,Balanced
25/03/2026 14:38:30,56.55,57.99,114.54,Balanced,Balanced
25/03/2026 14:39:00,82.84,71.62,154.46,Imbalance,Right Rectus Femoris
25/03/2026 14:39:30,65.89,56.83,122.72,Imbalance,Right Sartorius
25/03/2026 14:40:00,33.46,48.06,81.52,Imbalance,Left Adductor Longus
25/03/2026 14:40:30,31.47,31.18,62.65,Balanced,Balanced
25/03/2026 14:41:00,68.87,75.33,144.2,Imbalance,Left Tibialis Anterior
25/03/2026 14:41:30,72.32,71.91,144.23,Balanced,Balanced
25/03/2026 14:42:00,49.95,30.0,79.95,Imbalance,Right Tensor Fasciae Latae
25/03/2026 14:42:30,50.95,33.77,84.72,Imbalance,Right Iliopsoas
25/03/2026 14:43:00,78.67,88.64,167.31,Imbalance,Left Tibialis Anterior
25/03/2026 14:43:30,77.7,55.19,132.89,Imbalance,Right Biceps Femoris
25/03/2026 14:44:00,43.84,52.46,96.3,Imbalance,Left Vastus Lateralis
25/03/2026 14:44:30,59.26,35.5,94.76,Imbalance,Right Gluteus Medius
25/03/2026 14:45:00,77.36,95.0,172.36,Imbalance,Left Semimembranosus
25/03/2026 14:45:30,57.82,50.14,107.96,Imbalance,Right Vastus Medialis
25/03/2026 14:46:00,31.05,30.0,61.05,Imbalance,Right Gluteus Medius
25/03/2026 14:46:30,57.0,78.37,135.37,Imbalance,Left Adductor Longus
25/03/2026 14:47:00,61.44,61.13,122.57,Balanced,Balanced
25/03/2026 14:47:30,72.81,71.24,144.05,Balanced,Balanced
25/03/2026 14:48:00,51.71,53.3,105.01,Balanced,Balanced
25/03/2026 14:48:30,75.44,74.5,149.94,Balanced,Balanced
25/03/2026 14:49:00,73.51,78.24,151.75,Imbalance,Left Tibialis Anterior
25/03/2026 14:49:30,71.32,80.44,151.76,Imbalance,Left Tibialis Anterior
25/03/2026 14:50:00,31.54,30.0,61.54,Balanced,Balanced
25/03/2026 14:50:30,34.0,56.54,90.54,Imbalance,Left Gluteus Medius
25/03/2026 14:51:00,88.63,88.61,177.24,Balanced,Balanced
25/03/2026 14:51:30,77.19,67.77,144.96,Imbalance,Right Peroneus Longus
25/03/2026 14:52:00,44.66,57.18,101.84,Imbalance,Left Gracilis
25/03/2026 14:52:30,89.59,79.93,169.52,Imbalance,Right Tibialis Anterior
25/03/2026 14:53:00,42.64,54.39,97.03,Imbalance,Left Semitendinosus
25/03/2026 14:53:30,88.14,95.0,183.14,Imbalance,Left Tibialis Anterior
25/03/2026 14:54:00,48.33,30.0,78.33,Imbalance,Right Gluteus Minimus
25/03/2026 14:54:30,44.42,30.0,74.42,Imbalance,Right Gluteus Minimus
25/03/2026 14:55:00,77.7,79.7,157.4,Balanced,Balanced
25/03/2026 14:55:30,55.89,49.92,105.81,Imbalance,Right Peroneus Longus
25/03/2026 14:56:00,79.66,95.0,174.66,Imbalance,Left Rectus Femoris
25/03/2026 14:56:30,44.33,43.68,88.01,Balanced,Balanced
25/03/2026 14:57:00,53.74,46.93,100.67,Imbalance,Right Soleus
25/03/2026 14:57:30,30.72,30.0,60.72,Imbalance,Right Gluteus Minimus
25/03/2026 14:58:00,59.55,60.08,119.63,Balanced,Balanced
25/03/2026 14:58:30,61.7,63.68,125.38,Balanced,Balanced
25/03/2026 14:59:00,62.58,54.25,116.83,Imbalance,Right Vastus Lateralis
25/03/2026 14:59:30,65.84,74.24,140.08,Imbalance,Left Peroneus Longus
25/03/2026 15:00:00,82.88,87.18,170.06,Imbalance,Left Tibialis Anterior
25/03/2026 15:00:30,79.36,84.78,164.14,Imbalance,Left Soleus
25/03/2026 15:01:00,71.18,50.92,122.1,Imbalance,Right Gracilis
25/03/2026 15:01:30,89.06,77.13,166.19,Imbalance,Right Vastus Medialis
25/03/2026 15:02:00,52.9,52.05,104.95,Balanced,Balanced
25/03/2026 15:02:30,85.61,86.36,171.97,Balanced,Balanced
25/03/2026 15:03:00,86.93,92.17,179.1,Imbalance,Left Gastrocnemius
25/03/2026 15:03:30,89.46,75.36,164.82,Imbalance,Right Vastus Lateralis
25/03/2026 15:04:00,31.77,32.52,64.29,Balanced,Balanced
25/03/2026 15:04:30,50.04,33.39,83.43,Imbalance,Right Gluteus Medius
25/03/2026 15:05:00,87.92,88.78,176.7,Balanced,Balanced
25/03/2026 15:05:30,35.47,34.74,70.21,Balanced,Balanced
25/03/2026 15:06:00,32.47,30.0,62.47,Imbalance,Right Biceps Femoris
25/03/2026 15:06:30,85.34,86.58,171.92,Balanced,Balanced
25/03/2026 15:07:00,40.84,30.0,70.84,Imbalance,Right Gluteus Medius
25/03/2026 15:07:30,33.93,34.44,68.37,Balanced,Balanced
25/03/2026 15:08:00,83.02,66.01,149.03,Imbalance,Right Rectus Femoris
25/03/2026 15:08:30,61.98,50.54,112.52,Imbalance,Right Vastus Lateralis
25/03/2026 15:09:00,55.67,64.62,120.29,Imbalance,Left Vastus Medialis
25/03/2026 15:09:30,32.28,32.68,64.96,Balanced,Balanced
25/03/2026 15:10:00,81.41,82.92,164.33,Balanced,Balanced
25/03/2026 15:10:30,59.29,60.86,120.15,Balanced,Balanced
25/03/2026 15:11:00,46.72,46.59,93.31,Balanced,Balanced
25/03/2026 15:11:30,58.26,69.24,127.5,Imbalance,Left Vastus Medialis
25/03/2026 15:12:00,47.09,42.39,89.48,Imbalance,Right Tibialis Anterior
25/03/2026 15:12:30,42.54,63.34,105.88,Imbalance,Left Iliopsoas
25/03/2026 15:13:00,87.77,70.74,158.51,Imbalance,Right Sartorius
25/03/2026 15:13:30,59.8,54.17,113.97,Imbalance,Right Soleus
25/03/2026 15:14:00,53.65,58.64,112.29,Imbalance,Left Soleus
25/03/2026 15:14:30,82.83,80.92,163.75,Balanced,Balanced
25/03/2026 15:15:00,32.62,30.0,62.62,Imbalance,Right Gracilis
25/03/2026 15:15:30,50.18,50.88,101.06,Balanced,Balanced
25/03/2026 15:16:00,85.87,91.26,177.13,Imbalance,Left Tibialis Anterior
25/03/2026 15:16:30,52.62,72.61,125.23,Imbalance,Left Gracilis
25/03/2026 15:17:00,86.93,72.94,159.87,Imbalance,Right Vastus Medialis
25/03/2026 15:17:30,31.43,30.0,61.43,Imbalance,Right Sartorius
25/03/2026 15:18:00,49.78,47.98,97.76,Balanced,Balanced
25/03/2026 15:18:30,89.55,89.23,178.78,Balanced,Balanced
25/03/2026 15:19:00,59.65,60.54,120.19,Balanced,Balanced
25/03/2026 15:19:30,70.92,80.5,151.42,Imbalance,Left Peroneus Longus
25/03/2026 15:20:00,75.45,73.95,149.4,Balanced,Balanced
25/03/2026 15:20:30,36.31,44.25,80.56,Imbalance,Left Vastus Lateralis
25/03/2026 15:21:00,85.83,95.0,180.83,Imbalance,Left Sartorius
25/03/2026 15:21:30,56.83,34.93,91.76,Imbalance,Right Gluteus Medius
25/03/2026 15:22:00,73.43,83.56,156.99,Imbalance,Left Soleus
25/03/2026 15:22:30,30.34,30.19,60.53,Balanced,Balanced
25/03/2026 15:23:00,32.42,33.61,66.03,Balanced,Balanced
25/03/2026 15:23:30,85.83,85.03,170.86,Balanced,Balanced
25/03/2026 15:24:00,45.78,39.63,85.41,Imbalance,Right Vastus Medialis
25/03/2026 15:24:30,34.38,30.0,64.38,Imbalance,Right Gluteus Medius
25/03/2026 15:25:00,57.78,52.2,109.98,Imbalance,Right Gastrocnemius
25/03/2026 15:25:30,78.49,76.91,155.4,Balanced,Balanced
25/03/2026 15:26:00,66.29,72.58,138.87,Imbalance,Left Gastrocnemius
25/03/2026 15:26:30,86.3,85.32,171.62,Balanced,Balanced
25/03/2026 15:27:00,51.8,30.0,81.8,Imbalance,Right Gluteus Minimus
25/03/2026 15:27:30,76.2,79.41,155.61,Imbalance,Left Gastrocnemius
25/03/2026 15:28:00,82.18,95.0,177.18,Imbalance,Left Adductor Longus
25/03/2026 15:28:30,87.81,87.03,174.84,Balanced,Balanced
25/03/2026 15:29:00,44.27,45.0,89.27,Balanced,Balanced
25/03/2026 15:29:30,71.24,93.58,164.82,Imbalance,Left Gracilis
25/03/2026 15:30:00,41.95,30.0,71.95,Imbalance,Right Semitendinosus
25/03/2026 15:30:30,79.98,81.14,161.12,Balanced,Balanced
25/03/2026 15:31:00,83.88,84.86,168.74,Balanced,Balanced
25/03/2026 15:31:30,45.52,44.22,89.74,Balanced,Balanced
25/03/2026 15:32:00,72.4,60.41,132.81,Imbalance,Right Sartorius
25/03/2026 15:32:30,33.0,33.37,66.37,Balanced,Balanced
25/03/2026 15:33:00,80.8,95.0,175.8,Imbalance,Left Rectus Femoris
25/03/2026 15:33:30,70.96,80.88,151.84,Imbalance,Left Soleus
25/03/2026 15:34:00,83.84,95.0,178.84,Imbalance,Left Vastus Lateralis
25/03/2026 15:34:30,66.57,73.47,140.04,Imbalance,Left Peroneus Longus
25/03/2026 15:35:00,36.13,42.13,78.26,Imbalance,Left Rectus Femoris
25/03/2026 15:35:30,34.89,44.58,79.47,Imbalance,Left Adductor Magnus
25/03/2026 15:36:00,74.69,78.24,152.93,Imbalance,Left Gastrocnemius
25/03/2026 15:36:30,81.29,80.89,162.18,Balanced,Balanced
25/03/2026 15:37:00,52.49,53.69,106.18,Balanced,Balanced
25/03/2026 15:37:30,81.99,87.77,169.76,Imbalance,Left Peroneus Longus
25/03/2026 15:38:00,49.43,47.88,97.31,Balanced,Balanced
25/03/2026 15:38:30,42.2,50.44,92.64,Imbalance,Left Rectus Femoris
25/03/2026 15:39:00,66.23,57.43,123.66,Imbalance,Right Vastus Medialis
25/03/2026 15:39:30,54.69,64.33,119.02,Imbalance,Left Vastus Lateralis
25/03/2026 15:40:00,50.26,45.55,95.81,Imbalance,Right Gastrocnemius
25/03/2026 15:40:30,72.71,71.11,143.82,Balanced,Balanced
25/03/2026 15:41:00,68.67,74.22,142.89,Imbalance,Left Peroneus Longus
25/03/2026 15:41:30,71.94,71.51,143.45,Balanced,Balanced
25/03/2026 15:42:00,85.57,95.0,180.57,Imbalance,Left Sartorius
25/03/2026 15:42:30,80.53,95.0,175.53,Imbalance,Left Vastus Lateralis
25/03/2026 15:43:00,39.99,34.06,74.05,Imbalance,Right Rectus Femoris
25/03/2026 15:43:30,85.38,95.0,180.38,Imbalance,Left Sartorius
25/03/2026 15:44:00,39.72,39.08,78.8,Balanced,Balanced
25/03/2026 15:44:30,84.27,95.0,179.27,Imbalance,Left Adductor Longus
25/03/2026 15:45:00,39.17,38.1,77.27,Balanced,Balanced
25/03/2026 15:45:30,33.0,30.0,63.0,Imbalance,Right Tibialis Anterior
25/03/2026 15:46:00,51.54,41.49,93.03,Imbalance,Right Sartorius
25/03/2026 15:46:30,49.49,73.37,122.86,Imbalance,Left Iliopsoas
25/03/2026 15:47:00,80.3,71.62,151.92,Imbalance,Right Peroneus Longus
25/03/2026 15:47:30,57.48,57.14,114.62,Balanced,Balanced
